epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
48,794,78.09999999999978,0 days 00:03:45.535524,14.482908,29010,9.999999999994632e-05,0.9999912000000993,150000,0 days 02:04:59.360648,True,False,0,0.01
49,393,38.000000000000284,0 days 00:01:42.416759,14.477047,29404,9.999999999994632e-05,0.999991216333434,150000,0 days 02:06:45.402873,True,False,0,0.01
50,731,71.80000000000014,0 days 00:03:10.982620,,30136,9.999999999994632e-05,0.9999912466667699,150000,0 days 02:10:00.006074,True,False,0,0.01
51,709,69.60000000000026,0 days 00:03:06.852005,14.5936,30846,9.999999999994632e-05,0.9999912760001056,150000,0 days 02:13:10.482430,True,False,0,0.01
52,1672,165.8999999999948,0 days 00:07:40.080643,14.361134,32519,9.999999999994632e-05,0.999991345666778,150000,0 days 02:20:54.186341,True,False,0,0.01
53,268,25.500000000000107,0 days 00:01:08.288212,14.637897,32788,9.999999999994632e-05,0.999991356666779,150000,0 days 02:22:06.112701,True,False,0,0.01
54,649,63.600000000000605,0 days 00:02:46.358136,14.462742,33438,9.999999999994632e-05,0.9999913836667812,150000,0 days 02:24:56.101388,True,False,0,0.01
55,755,74.2,0 days 00:03:16.557684,14.522716,34194,9.999999999994632e-05,0.9999914150001171,150000,0 days 02:28:16.290380,True,False,0,0.01
56,701,68.80000000000031,0 days 00:02:57.195318,14.353738,34896,9.999999999994632e-05,0.9999914440001195,150000,0 days 02:31:17.121232,True,False,0,0.01
57,540,52.70000000000049,0 days 00:02:15.257954,14.491515,35437,9.999999999994632e-05,0.9999914663334547,150000,0 days 02:33:36.006953,True,False,0,0.01
58,763,74.99999999999996,0 days 00:03:14.335839,14.455154,36201,9.999999999994632e-05,0.999991498000124,150000,0 days 02:36:53.974553,True,False,0,0.01
59,354,34.10000000000023,0 days 00:01:27.963606,14.535337,36556,9.999999999994632e-05,0.9999915126667919,150000,0 days 02:38:25.560489,True,False,0,0.01
60,642,62.90000000000064,0 days 00:02:42.386467,,37199,9.999999999994632e-05,0.9999915393334607,150000,0 days 02:41:11.570182,True,False,0,0.01
61,1124,111.0999999999979,0 days 00:04:58.091619,,38324,9.999999999994632e-05,0.9999915860001313,150000,0 days 02:46:13.298357,True,False,0,0.01
62,748,73.50000000000004,0 days 00:03:07.475397,14.574131,39073,9.999999999994632e-05,0.9999916170001338,150000,0 days 02:49:24.412085,True,False,0,0.01
63,674,66.10000000000046,0 days 00:02:47.877040,14.5814905,39748,9.999999999994632e-05,0.9999916450001362,150000,0 days 02:52:15.919707,True,False,0,0.01
64,413,40.00000000000031,0 days 00:01:41.641350,14.613449,40162,9.999999999994632e-05,0.9999916620001376,150000,0 days 02:54:01.191521,True,False,0,0.01
65,676,66.30000000000045,0 days 00:02:49.526054,14.501295,40839,9.999999999994632e-05,0.9999916900001399,150000,0 days 02:56:54.348075,True,False,0,0.01
66,629,61.60000000000062,0 days 00:02:35.235561,14.704151,41469,9.999999999994632e-05,0.999991716000142,150000,0 days 02:59:33.213199,True,False,0,0.01
67,848,83.49999999999947,0 days 00:03:27.049361,14.651884,42318,9.999999999994632e-05,0.9999917513334783,150000,0 days 03:03:03.884312,True,False,0,0.01
68,37,2.4000000000000017,0 days 00:00:10.529717,14.791957,42356,9.999999999994632e-05,0.9999917526668117,150000,0 days 03:03:18.039052,True,False,0,0.01
69,78,6.499999999999989,0 days 00:00:19.499972,14.873846,42435,9.999999999994632e-05,0.999991755666812,150000,0 days 03:03:41.160242,True,False,0,0.01
70,995,98.19999999999864,0 days 00:04:23.831196,14.492026,43431,9.999999999994632e-05,0.9999917970001487,150000,0 days 03:08:08.626639,True,False,0,0.01
71,616,60.3000000000006,0 days 00:02:26.282764,14.516562,44048,9.999999999994632e-05,0.9999918226668175,150000,0 days 03:10:38.539652,True,False,0,0.01
72,509,49.60000000000045,0 days 00:01:58.951780,14.632936,44558,9.999999999994632e-05,0.9999918436668193,150000,0 days 03:12:41.113519,True,False,0,0.01
73,246,23.300000000000075,0 days 00:01:03.430739,14.714704,44805,9.999999999994632e-05,0.9999918536668201,150000,0 days 03:13:48.180633,True,False,0,0.01
74,98,8.499999999999982,0 days 00:00:25.843341,14.816442,44904,9.999999999994632e-05,0.9999918576668204,150000,0 days 03:14:17.645709,True,False,0,0.01
75,108,9.499999999999979,0 days 00:00:25.649828,14.784156,45013,9.999999999994632e-05,0.9999918620001541,150000,0 days 03:14:46.919698,True,False,0,0.01
76,636,62.30000000000063,0 days 00:02:32.605307,14.575062,45650,9.999999999994632e-05,0.9999918883334896,150000,0 days 03:17:23.161122,True,False,0,0.01
