epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps
591,356,34.290000000000234,0 days 00:00:56.034857,9.610627,28755,1,0.44552000000004555,28755,0 days 01:44:43.384622,True,True,10000
592,349,33.590000000000224,0 days 00:01:05.476123,9.668814,29105,1,0.4463800000000464,29105,0 days 01:45:52.476979,True,True,10000
593,275,26.190000000000115,0 days 00:00:50.752347,9.844287,29381,1,0.4470600000000471,29381,0 days 01:46:46.857325,True,True,10000
594,293,27.99000000000014,0 days 00:00:50.261671,9.687392,29675,1,0.4477800000000478,29675,0 days 01:47:40.734369,True,True,10000
595,341,32.79000000000021,0 days 00:00:58.323890,9.82814,30017,1,0.44862000000004865,30017,0 days 01:48:42.683069,True,True,10000
596,399,38.590000000000295,0 days 00:01:01.516541,10.378936,30417,1,0.4496000000000496,30417,0 days 01:49:47.828148,True,True,10000
597,304,29.090000000000156,0 days 00:00:53.063776,10.854459,30722,1,0.4503600000000504,30722,0 days 01:50:44.509817,True,True,10000
598,372,35.890000000000256,0 days 00:00:57.976092,10.324278,31095,1,0.4512800000000513,31095,0 days 01:51:46.107957,True,True,10000
599,269,25.590000000000106,0 days 00:00:54.924741,10.78365,31365,1,0.45194000000005197,31365,0 days 01:52:44.659181,True,True,10000
600,271,25.79000000000011,0 days 00:00:56.688682,10.74984,31637,1,0.4526000000000526,31637,0 days 01:53:44.976383,True,True,10000
601,166,15.28999999999996,0 days 00:00:42.821550,10.515752,31804,1,0.453000000000053,31804,0 days 01:54:31.409927,True,True,10000
602,281,26.790000000000123,0 days 00:00:50.901185,10.797374,32086,1,0.4537000000000537,32086,0 days 01:55:25.925727,True,True,10000
603,255,24.190000000000087,0 days 00:00:48.227955,11.093683,32342,1,0.45432000000005435,32342,0 days 01:56:17.771542,True,True,10000
604,475,46.1900000000004,0 days 00:01:06.003231,10.932051,32818,1,0.4555000000000555,32818,0 days 01:57:27.399923,True,True,10000
605,722,70.89000000000019,0 days 00:01:39.439217,10.929432,33541,1,0.4573000000000573,33541,0 days 01:59:10.454051,True,True,10000
606,295,28.190000000000143,0 days 00:00:54.106368,11.087912,33837,1,0.45802000000005805,33837,0 days 02:00:08.192217,True,True,10000
607,315,30.190000000000172,0 days 00:00:54.462981,11.281703,34153,1,0.4588000000000588,34153,0 days 02:01:06.283857,True,True,10000
608,768,75.48999999999992,0 days 00:01:40.499991,11.31014,34922,1,0.46072000000006075,34922,0 days 02:02:50.406595,True,True,10000
609,266,25.290000000000102,0 days 00:00:53.787864,11.460526,35189,1,0.4613800000000614,35189,0 days 02:03:47.815126,True,True,10000
610,259,24.590000000000092,0 days 00:00:48.309849,11.818941,35449,1,0.46202000000006205,35449,0 days 02:04:39.739059,True,True,10000
611,265,25.1900000000001,0 days 00:00:51.008462,11.696155,35715,1,0.4626800000000627,35715,0 days 02:05:34.373563,True,True,10000
612,247,23.390000000000075,0 days 00:00:48.620562,12.107432,35963,1,0.4632800000000633,35963,0 days 02:06:26.620931,True,True,10000
613,281,26.790000000000123,0 days 00:00:52.515701,11.727758,36245,1,0.463980000000064,36245,0 days 02:07:22.752688,True,True,10000
614,297,28.390000000000146,0 days 00:01:10.085130,11.742219,36543,1,0.46472000000006475,36543,0 days 02:08:36.456742,True,True,10000
615,361,34.79000000000024,0 days 00:01:20.049621,12.069066,36905,1,0.46562000000006565,36905,0 days 02:10:00.123721,True,True,10000
616,292,27.89000000000014,0 days 00:00:49.177630,12.041045,37198,1,0.46634000000006637,37198,0 days 02:10:52.921668,True,True,10000
617,246,23.290000000000074,0 days 00:00:47.500211,12.011459,37445,1,0.46694000000006697,37445,0 days 02:11:44.046011,True,True,10000
618,357,34.390000000000235,0 days 00:00:56.186311,11.961338,37803,1,0.46782000000006785,37803,0 days 02:12:43.852350,True,True,10000
619,312,29.890000000000168,0 days 00:00:53.271656,11.865682,38116,1,0.46860000000006863,38116,0 days 02:13:40.739574,True,True,10000
620,361,34.79000000000024,0 days 00:01:02.086640,12.218766,38478,1,0.46950000000006953,38478,0 days 02:14:46.440538,True,True,10000
621,595,58.19000000000057,0 days 00:01:35.289455,11.949304,39074,1,0.470980000000071,39074,0 days 02:16:25.345269,True,True,10000
622,442,42.890000000000356,0 days 00:01:03.623723,12.520595,39517,1,0.4720800000000721,39517,0 days 02:17:32.583723,True,True,10000
623,732,71.89000000000013,0 days 00:01:39.925861,12.395747,40250,1,0.47390000000007393,40250,0 days 02:19:16.122281,True,True,10000
624,502,48.89000000000044,0 days 00:01:32.355037,12.194304,40753,1,0.47514000000007517,40753,0 days 02:20:52.087535,True,True,10000
625,387,37.39000000000028,0 days 00:01:15.061309,12.451947,41141,1,0.47610000000007613,41141,0 days 02:22:10.765731,True,True,10000
626,333,31.9900000000002,0 days 00:01:09.428466,12.32009,41475,1,0.47692000000007695,41475,0 days 02:23:23.818370,True,True,10000
627,716,70.29000000000022,0 days 00:01:37.928911,12.39528,42192,1,0.47870000000007873,42192,0 days 02:25:05.371361,True,True,10000
628,505,49.190000000000445,0 days 00:01:23.303250,12.1241665,42698,1,0.47996000000008,42698,0 days 02:26:32.300112,True,True,10000
629,351,33.79000000000023,0 days 00:01:00.395477,12.21319,43050,1,0.48082000000008085,43050,0 days 02:27:36.312289,True,True,10000
630,259,24.590000000000092,0 days 00:00:54.753135,12.357999,43310,1,0.4814600000000815,43310,0 days 02:28:34.689983,True,True,10000
631,609,59.59000000000059,0 days 00:01:24.890798,12.289514,43920,1,0.482980000000083,43920,0 days 02:30:03.196347,True,True,10000
632,492,47.89000000000043,0 days 00:01:09.286491,12.022715,44413,1,0.48420000000008423,44413,0 days 02:31:16.111532,True,True,10000
633,676,66.29000000000045,0 days 00:01:33.110243,12.104779,45090,1,0.4858800000000859,45090,0 days 02:32:52.837108,True,True,10000
634,533,51.990000000000485,0 days 00:01:32.667678,12.333635,45624,1,0.48720000000008723,45624,0 days 02:34:29.133647,True,True,10000
635,416,40.29000000000032,0 days 00:01:02.430670,12.225073,46041,1,0.48824000000008827,46041,0 days 02:35:35.182591,True,True,10000
636,391,37.79000000000028,0 days 00:01:12.622795,12.376111,46433,1,0.48920000000008923,46433,0 days 02:36:51.428134,True,True,10000
637,234,22.090000000000057,0 days 00:00:40.707398,12.418567,46668,1,0.4897800000000898,46668,0 days 02:37:35.748042,True,True,10000
638,560,54.69000000000052,0 days 00:01:24.754220,12.426015,47229,1,0.4911800000000912,47229,0 days 02:39:04.129213,True,True,10000
639,468,45.49000000000039,0 days 00:01:07.607356,12.616515,47698,1,0.49234000000009237,47698,0 days 02:40:15.354640,True,True,10000
640,580,56.69000000000055,0 days 00:01:26.444185,12.539589,48279,1,0.4937800000000938,48279,0 days 02:41:45.427102,True,True,10000
641,541,52.7900000000005,0 days 00:01:27.580827,12.688489,48821,1,0.49512000000009515,48821,0 days 02:43:16.633754,True,True,10000
642,365,35.190000000000246,0 days 00:01:00.718695,12.652101,49187,1,0.49602000000009605,49187,0 days 02:44:20.974382,True,True,10000
643,474,46.0900000000004,0 days 00:01:20.928162,12.80393,49662,1,0.49720000000009723,49662,0 days 02:45:45.519743,True,True,10000
644,289,27.590000000000135,0 days 00:00:55.440396,12.48291,49952,1,0.49792000000009795,49952,0 days 02:46:44.586184,True,True,10000
645,429,41.59000000000034,0 days 00:01:21.040376,12.510647,50382,1,0.498980000000099,50382,0 days 02:48:09.255528,True,True,10000
646,549,53.59000000000051,0 days 00:01:21.466886,12.774531,50932,1,0.5003400000001004,50932,0 days 02:49:34.351188,True,True,10000
647,342,32.890000000000214,0 days 00:00:58.036993,12.872157,51275,1,0.5011800000001012,51275,0 days 02:50:36.007674,True,True,10000
648,680,66.69000000000042,0 days 00:01:34.630449,12.463095,51956,1,0.5028800000001029,51956,0 days 02:52:14.253251,True,True,10000
649,453,43.99000000000037,0 days 00:01:09.385017,12.604038,52410,1,0.504000000000104,52410,0 days 02:53:27.262723,True,True,10000
650,304,29.090000000000156,0 days 00:01:01.219154,12.477219,52715,1,0.5047600000001048,52715,0 days 02:54:32.098825,True,True,10000
651,307,29.39000000000016,0 days 00:00:42.750337,12.199742,53023,1,0.5055200000001056,53023,0 days 02:55:18.465322,True,True,10000
652,366,35.29000000000025,0 days 00:01:17.844534,12.67892,53390,1,0.5064200000001065,53390,0 days 02:56:39.929060,True,True,10000
653,208,19.49000000000002,0 days 00:00:31.526511,12.374423,53599,1,0.506940000000107,53599,0 days 02:57:15.080271,True,True,10000
654,320,30.69000000000018,0 days 00:00:54.653125,12.496787,53920,1,0.5077400000001078,53920,0 days 02:58:13.357745,True,True,10000
655,763,74.98999999999995,0 days 00:01:49.798389,12.598452,54684,1,0.5096400000001097,54684,0 days 03:00:06.771626,True,True,10000
656,330,31.690000000000197,0 days 00:01:00.789378,12.54486,55015,1,0.5104600000001105,55015,0 days 03:01:11.184966,True,True,10000
657,568,55.490000000000535,0 days 00:01:35.628348,12.665086,55584,1,0.5118800000001119,55584,0 days 03:02:50.442708,True,True,10000
658,338,32.49000000000021,0 days 00:00:48.241394,12.686859,55923,1,0.5127200000001128,55923,0 days 03:03:42.308713,True,True,10000
659,638,62.490000000000634,0 days 00:01:23.786179,12.412538,56562,1,0.5143000000001143,56562,0 days 03:05:09.722669,True,True,10000
660,646,63.29000000000062,0 days 00:01:40.563695,12.7601595,57209,1,0.5159000000001159,57209,0 days 03:06:53.904125,True,True,10000
661,555,54.190000000000516,0 days 00:01:36.983937,13.02403,57765,1,0.5172800000001173,57765,0 days 03:08:34.512108,True,True,10000
662,472,45.8900000000004,0 days 00:01:08.179806,12.753749,58238,1,0.5184600000001185,58238,0 days 03:09:46.311357,True,True,10000
663,640,62.69000000000064,0 days 00:01:41.764154,12.93915,58879,1,0.5200600000001201,58879,0 days 03:11:31.698128,True,True,10000
664,340,32.69000000000021,0 days 00:01:17.126943,12.93917,59220,1,0.5209000000001209,59220,0 days 03:12:52.449909,True,True,10000
665,637,62.39000000000063,0 days 00:01:36.436425,12.90546,59858,1,0.5224800000001225,59858,0 days 03:14:32.512216,True,True,10000
666,309,29.590000000000163,0 days 00:00:55.487751,13.030108,60168,1,0.5232400000001233,60168,0 days 03:15:31.616865,True,True,10000
667,437,42.39000000000035,0 days 00:01:18.529733,13.063129,60606,1,0.5243200000001244,60606,0 days 03:16:53.761357,True,True,10000
668,333,31.9900000000002,0 days 00:01:09.526198,13.007248,60940,1,0.5251400000001252,60940,0 days 03:18:06.910794,True,True,10000
669,320,30.69000000000018,0 days 00:01:04.296219,13.14922,61261,1,0.525940000000126,61261,0 days 03:19:14.834485,True,True,10000
670,248,23.490000000000077,0 days 00:00:42.182908,13.376883,61510,1,0.5265600000001266,61510,0 days 03:20:00.639762,True,True,10000
671,439,42.59000000000035,0 days 00:01:29.400143,13.117655,61950,1,0.5276400000001277,61950,0 days 03:21:33.659337,True,True,10000
672,385,37.190000000000275,0 days 00:00:52.622694,13.348083,62336,1,0.5286000000001286,62336,0 days 03:22:29.900632,True,True,10000
673,607,59.39000000000059,0 days 00:01:23.571169,13.168874,62944,1,0.5301000000001301,62944,0 days 03:23:57.085419,True,True,10000
674,461,44.79000000000038,0 days 00:01:14.441935,13.319885,63406,1,0.5312400000001313,63406,0 days 03:25:15.143109,True,True,10000
675,728,71.49000000000015,0 days 00:01:47.278447,13.156511,64135,1,0.5330600000001331,64135,0 days 03:27:06.048648,True,True,10000
676,775,76.18999999999988,0 days 00:01:51.398990,12.836462,64911,1,0.534980000000135,64911,0 days 03:29:01.073617,True,True,10000
677,496,48.29000000000043,0 days 00:01:15.377590,12.827604,65408,1,0.5362200000001363,65408,0 days 03:30:20.074432,True,True,10000
678,752,73.89000000000001,0 days 00:01:43.846019,12.646959,66161,1,0.5381000000001381,66161,0 days 03:32:07.546184,True,True,10000
679,400,38.690000000000296,0 days 00:00:57.768391,13.01178,66562,1,0.5391000000001391,66562,0 days 03:33:08.938142,True,True,10000
680,460,44.69000000000038,0 days 00:01:02.699600,13.06301,67023,1,0.5402400000001403,67023,0 days 03:34:15.255600,True,True,10000
681,791,77.7899999999998,0 days 00:01:57.668009,12.8973675,67815,1,0.5422000000001422,67815,0 days 03:36:16.543623,True,True,10000
682,584,57.09000000000056,0 days 00:01:20.734486,12.640638,68400,1,0.5436600000001437,68400,0 days 03:37:40.897748,True,True,10000
683,381,36.79000000000027,0 days 00:00:51.580872,12.935184,68782,1,0.5446000000001446,68782,0 days 03:38:36.097711,True,True,10000
684,960,94.68999999999883,0 days 00:02:25.408274,12.643121,69743,1,0.547000000000147,69743,0 days 03:41:05.127454,True,True,10000
685,182,16.889999999999983,0 days 00:00:30.540972,13.113495,69926,1,0.5474400000001475,69926,0 days 03:41:39.299768,True,True,10000
686,214,20.09000000000003,0 days 00:00:42.530670,13.091867,70141,1,0.547960000000148,70141,0 days 03:42:25.456833,True,True,10000
687,244,23.09000000000007,0 days 00:00:58.213415,13.070496,70386,1,0.5485600000001486,70386,0 days 03:43:27.290630,True,True,10000
688,453,43.99000000000037,0 days 00:01:05.705103,12.898267,70840,1,0.5496800000001497,70840,0 days 03:44:36.618885,True,True,10000
689,389,37.59000000000028,0 days 00:01:11.496112,13.198549,71230,1,0.5506400000001507,71230,0 days 03:45:51.729108,True,True,10000
690,626,61.29000000000062,0 days 00:01:43.180727,13.20562,71857,1,0.5522000000001522,71857,0 days 03:47:38.533174,True,True,10000
691,648,63.490000000000606,0 days 00:01:32.522855,12.894378,72506,1,0.5538200000001539,72506,0 days 03:49:14.678891,True,True,10000
692,392,37.890000000000285,0 days 00:00:58.727806,13.765998,72899,1,0.5548000000001548,72899,0 days 03:50:17.021542,True,True,10000
693,360,34.69000000000024,0 days 00:00:57.277291,13.484343,73260,1,0.5557000000001557,73260,0 days 03:51:17.924452,True,True,10000
694,610,59.690000000000595,0 days 00:01:41.702067,13.381439,73871,1,0.5572200000001573,73871,0 days 03:53:03.251073,True,True,10000
695,418,40.49000000000032,0 days 00:01:25.059604,13.520691,74290,1,0.5582600000001583,74290,0 days 03:54:31.928404,True,True,10000
696,605,59.19000000000059,0 days 00:01:36.928159,13.090918,74896,1,0.5597600000001598,74896,0 days 03:56:12.484769,True,True,10000
697,424,41.09000000000033,0 days 00:01:02.478010,13.259449,75321,1,0.5608200000001609,75321,0 days 03:57:18.587994,True,True,10000
698,509,49.59000000000045,0 days 00:01:08.756593,12.976016,75831,1,0.5620800000001621,75831,0 days 03:58:30.969795,True,True,10000
699,778,76.48999999999987,0 days 00:01:48.826186,12.930194,76610,1,0.5640200000001641,76610,0 days 04:00:23.425437,True,True,10000
700,506,49.29000000000045,0 days 00:01:16.678422,13.02829,77117,1,0.5652800000001653,77117,0 days 04:01:43.731933,True,True,10000
701,987,97.38999999999868,0 days 00:02:25.439859,12.961162,78105,1,0.5677400000001678,78105,0 days 04:04:12.797039,True,True,10000
702,957,94.38999999999885,0 days 00:02:10.415413,13.087917,79063,1,0.5701200000001702,79063,0 days 04:06:26.828517,True,True,10000
703,494,48.09000000000043,0 days 00:01:26.086212,13.16959,79558,1,0.5713400000001714,79558,0 days 04:07:56.537187,True,True,10000
704,347,33.39000000000022,0 days 00:01:00.369821,13.037275,79906,1,0.5722000000001722,79906,0 days 04:09:00.523846,True,True,10000
705,715,70.19000000000023,0 days 00:01:49.858510,13.053245,80622,1,0.573980000000174,80622,0 days 04:10:53.998900,True,True,10000
706,577,56.39000000000055,0 days 00:01:23.268951,13.120791,81200,1,0.5754200000001755,81200,0 days 04:12:20.898647,True,True,10000
707,519,50.590000000000465,0 days 00:01:12.030934,12.8936205,81720,1,0.5767000000001767,81720,0 days 04:13:36.546432,True,True,10000
708,848,83.48999999999947,0 days 00:02:14.047287,13.142931,82569,1,0.5788200000001789,82569,0 days 04:15:54.216775,True,True,10000
709,341,32.79000000000021,0 days 00:00:50.293260,13.49396,82911,1,0.5796600000001797,82911,0 days 04:16:48.133842,True,True,10000
710,366,35.29000000000025,0 days 00:00:52.320260,13.377855,83278,1,0.5805600000001806,83278,0 days 04:17:44.079349,True,True,10000
711,578,56.49000000000055,0 days 00:01:20.037230,13.176277,83857,1,0.582000000000182,83857,0 days 04:19:07.732142,True,True,10000
712,941,92.78999999999894,0 days 00:02:14.324117,13.243582,84799,1,0.5843400000001844,84799,0 days 04:21:25.671793,True,True,10000
713,348,33.49000000000022,0 days 00:01:19.027877,13.265424,85148,1,0.5852000000001852,85148,0 days 04:22:48.314382,True,True,10000
714,576,56.290000000000546,0 days 00:01:19.585213,13.348493,85725,1,0.5866400000001867,85725,0 days 04:24:11.524447,True,True,10000
715,579,56.59000000000055,0 days 00:01:31.886501,12.925423,86305,1,0.5880800000001881,86305,0 days 04:25:47.030245,True,True,10000
716,649,63.5900000000006,0 days 00:01:29.897952,12.902822,86955,1,0.5897000000001897,86955,0 days 04:27:20.545788,True,True,10000
717,805,79.18999999999971,0 days 00:02:17.279076,12.8296,87761,1,0.5917000000001917,87761,0 days 04:29:41.446559,True,True,10000
718,668,65.49000000000049,0 days 00:01:31.654278,12.694323,88430,1,0.5933600000001934,88430,0 days 04:31:16.727267,True,True,10000
719,214,20.09000000000003,0 days 00:00:43.612338,12.991352,88645,1,0.5938800000001939,88645,0 days 04:32:03.955971,True,True,10000
720,338,32.49000000000021,0 days 00:01:03.333846,13.096405,88984,1,0.5947200000001948,88984,0 days 04:33:10.912492,True,True,10000
721,384,37.09000000000027,0 days 00:01:11.972139,12.892463,89369,1,0.5956800000001957,89369,0 days 04:34:26.502463,True,True,10000
722,311,29.790000000000166,0 days 00:01:00.147593,12.910482,89681,1,0.5964400000001965,89681,0 days 04:35:30.264459,True,True,10000
723,536,52.29000000000049,0 days 00:01:13.768501,12.997791,90218,1,0.5977800000001978,90218,0 days 04:36:47.656262,True,True,10000
724,581,56.79000000000055,0 days 00:01:24.985601,12.9936075,90800,1,0.5992200000001993,90800,0 days 04:38:16.258103,True,True,10000
725,430,41.69000000000034,0 days 00:01:15.423473,12.832705,91231,1,0.6002800000002003,91231,0 days 04:39:35.300158,True,True,10000
726,596,58.290000000000575,0 days 00:01:29.779726,13.139753,91828,1,0.6017600000002018,91828,0 days 04:41:08.711043,True,True,10000
727,596,58.290000000000575,0 days 00:01:20.699247,13.089224,92425,1,0.6032400000002033,92425,0 days 04:42:33.032605,True,True,10000
728,450,43.69000000000037,0 days 00:01:19.502660,12.86981,92876,1,0.6043600000002044,92876,0 days 04:43:56.156830,True,True,10000
729,444,43.09000000000036,0 days 00:01:02.357768,13.027604,93321,1,0.6054600000002055,93321,0 days 04:45:02.130339,True,True,10000
730,747,73.39000000000004,0 days 00:01:53.938636,12.900137,94069,1,0.6073200000002074,94069,0 days 04:46:59.699047,True,True,10000
731,729,71.59000000000015,0 days 00:01:37.983753,12.766409,94799,1,0.6091400000002092,94799,0 days 04:48:41.297788,True,True,10000
732,567,55.39000000000053,0 days 00:01:27.967124,13.116359,95367,1,0.6105400000002106,95367,0 days 04:50:12.885456,True,True,10000
733,955,94.18999999999886,0 days 00:02:26.880924,13.003681,96323,1,0.612920000000213,96323,0 days 04:52:43.386274,True,True,10000
734,828,81.48999999999958,0 days 00:01:56.384900,12.966715,97152,1,0.614980000000215,97152,0 days 04:54:43.395870,True,True,10000
735,485,47.19000000000042,0 days 00:01:11.436006,12.96053,97638,1,0.6161800000002162,97638,0 days 04:55:58.452936,True,True,10000
736,687,67.39000000000038,0 days 00:01:31.272488,13.060719,98326,1,0.6178800000002179,98326,0 days 04:57:33.341544,True,True,10000
737,813,79.98999999999967,0 days 00:01:56.671607,13.064778,99140,1,0.6199000000002199,99140,0 days 04:59:33.632803,True,True,10000
738,439,42.59000000000035,0 days 00:01:03.908286,13.452612,99580,1,0.620980000000221,99580,0 days 05:00:41.162683,True,True,10000
739,863,84.98999999999938,0 days 00:02:06.418642,13.097729,100444,1,0.6231200000002232,100444,0 days 05:02:51.204215,True,True,10000
740,785,77.18999999999983,0 days 00:01:56.183424,13.06084,101230,1,0.6250800000002251,101230,0 days 05:04:51.014131,True,True,10000
741,738,72.4900000000001,0 days 00:01:52.410389,12.865221,101969,1,0.626920000000227,101969,0 days 05:06:47.049855,True,True,10000
742,740,72.69000000000008,0 days 00:01:39.727980,12.808757,102710,1,0.6287600000002288,102710,0 days 05:08:30.393671,True,True,10000
743,707,69.39000000000027,0 days 00:01:51.190736,12.794577,103418,1,0.6305200000002306,103418,0 days 05:10:25.211313,True,True,10000
744,1060,104.68999999999826,0 days 00:02:39.081284,13.021333,104479,1,0.6331600000002332,104479,0 days 05:13:07.910565,True,True,10000
745,777,76.38999999999987,0 days 00:01:45.820616,13.142309,105257,1,0.6351000000002351,105257,0 days 05:14:57.351776,True,True,10000
746,801,78.78999999999974,0 days 00:01:50.898386,12.815132,106059,1,0.6371000000002371,106059,0 days 05:16:51.870095,True,True,10000
747,682,66.89000000000041,0 days 00:01:29.167609,13.152948,106742,1,0.6388000000002388,106742,0 days 05:18:24.664946,True,True,10000
748,905,89.18999999999915,0 days 00:01:59.425563,13.407162,107648,1,0.6410600000002411,107648,0 days 05:20:27.710306,True,True,10000
749,808,79.4899999999997,0 days 00:01:56.295164,13.273311,108457,1,0.6430800000002431,108457,0 days 05:22:27.622238,True,True,10000
750,690,67.69000000000037,0 days 00:01:32.630495,13.152142,109148,1,0.6448000000002448,109148,0 days 05:24:03.867641,True,True,10000
751,276,26.290000000000116,0 days 00:00:43.057108,13.3838825,109425,1,0.6454800000002455,109425,0 days 05:24:50.547580,True,True,10000
752,818,80.48999999999964,0 days 00:01:50.783123,13.335129,110244,1,0.6475200000002476,110244,0 days 05:26:44.950368,True,True,10000
753,339,32.59000000000021,0 days 00:01:08.599076,13.232735,110584,1,0.6483600000002484,110584,0 days 05:27:57.175721,True,True,10000
754,780,76.68999999999986,0 days 00:01:40.320879,13.480829,111365,1,0.6503000000002503,111365,0 days 05:29:41.112745,True,True,10000
755,424,41.09000000000033,0 days 00:01:16.028981,13.092764,111790,1,0.6513600000002514,111790,0 days 05:31:00.759870,True,True,10000
756,185,17.189999999999987,0 days 00:00:29.411364,13.408116,111976,1,0.6518200000002519,111976,0 days 05:31:33.794381,True,True,10000
757,692,67.89000000000036,0 days 00:01:36.349724,13.120434,112669,1,0.6535400000002536,112669,0 days 05:33:13.771326,True,True,10000
758,922,90.88999999999905,0 days 00:02:06.757901,13.201063,113592,1,0.6558400000002559,113592,0 days 05:35:24.152141,True,True,10000
759,466,45.29000000000039,0 days 00:01:29.465218,13.331626,114059,1,0.657000000000257,114059,0 days 05:36:57.237378,True,True,10000
760,997,98.38999999999862,0 days 00:02:17.258324,13.141427,115057,1,0.6594800000002595,115057,0 days 05:39:18.117173,True,True,10000
761,122,10.889999999999974,0 days 00:00:28.896081,13.231874,115180,1,0.6597800000002598,115180,0 days 05:39:50.636132,True,True,10000
762,391,37.79000000000028,0 days 00:01:06.314322,13.016832,115572,1,0.6607400000002608,115572,0 days 05:41:00.579355,True,True,10000
763,237,22.39000000000006,0 days 00:00:32.457562,13.21038,115810,1,0.6613200000002614,115810,0 days 05:41:36.653502,True,True,10000
764,633,61.99000000000063,0 days 00:01:40.619733,13.180193,116444,1,0.662900000000263,116444,0 days 05:43:20.890124,True,True,10000
765,644,63.09000000000063,0 days 00:01:28.752852,13.209893,117089,1,0.6645000000002645,117089,0 days 05:44:53.262733,True,True,10000
766,1046,103.28999999999834,0 days 00:02:19.725336,12.926018,118136,1,0.6671000000002671,118136,0 days 05:47:16.606606,True,True,10000
767,431,41.79000000000034,0 days 00:01:19.657354,13.141311,118568,1,0.6681600000002682,118568,0 days 05:48:39.885669,True,True,10000
768,739,72.59000000000009,0 days 00:01:46.100125,13.0905695,119308,1,0.67000000000027,119308,0 days 05:50:29.613460,True,True,10000
769,778,76.48999999999987,0 days 00:01:39.648928,13.09051,120087,1,0.671940000000272,120087,0 days 05:52:12.886421,True,True,10000
770,864,85.08999999999938,0 days 00:02:01.245806,12.97029,120952,1,0.6741000000002741,120952,0 days 05:54:17.754263,True,True,10000
771,1009,99.58999999999855,0 days 00:02:20.801622,13.403393,121962,1,0.6766200000002767,121962,0 days 05:56:42.172012,True,True,10000
772,556,54.29000000000052,0 days 00:01:16.965984,13.467231,122519,1,0.678000000000278,122519,0 days 05:58:02.750455,True,True,10000
773,489,47.59000000000042,0 days 00:01:15.614862,13.240891,123009,1,0.6792200000002793,123009,0 days 05:59:21.984230,True,True,10000
774,1220,120.68999999999735,0 days 00:02:49.789998,13.369938,124230,1,0.6822600000002823,124230,0 days 06:02:15.392163,True,True,10000
775,605,59.19000000000059,0 days 00:01:26.279054,12.911675,124836,1,0.6837600000002838,124836,0 days 06:03:45.286725,True,True,10000
776,788,77.48999999999981,0 days 00:01:45.547932,13.059916,125625,1,0.6857200000002858,125625,0 days 06:05:34.456630,True,True,10000
777,696,68.29000000000033,0 days 00:01:30.075666,12.956502,126322,1,0.6874600000002875,126322,0 days 06:07:08.159698,True,True,10000
778,957,94.38999999999885,0 days 00:02:23.960926,13.022833,127280,1,0.6898400000002899,127280,0 days 06:09:35.748391,True,True,10000
779,420,40.690000000000325,0 days 00:01:03.319759,12.920785,127701,1,0.6908800000002909,127701,0 days 06:10:42.689243,True,True,10000
780,568,55.490000000000535,0 days 00:01:17.081968,12.519899,128270,1,0.6923000000002923,128270,0 days 06:12:03.400348,True,True,10000
781,880,86.68999999999929,0 days 00:02:04.671127,12.746427,129151,1,0.6945000000002945,129151,0 days 06:14:11.689418,True,True,10000
782,381,36.79000000000027,0 days 00:01:09.283029,13.188916,129533,1,0.6954400000002955,129533,0 days 06:15:24.596945,True,True,10000
783,702,68.8900000000003,0 days 00:01:34.283134,13.19813,130236,1,0.6971800000002972,130236,0 days 06:17:02.496385,True,True,10000
784,968,95.48999999999879,0 days 00:02:17.622194,13.251877,131205,1,0.6996000000002996,131205,0 days 06:19:23.738106,True,True,10000
785,697,68.39000000000033,0 days 00:01:44.733057,13.056569,131903,1,0.7013400000003014,131903,0 days 06:21:12.090449,True,True,10000
786,632,61.890000000000626,0 days 00:01:30.669052,12.992971,132536,1,0.702920000000303,132536,0 days 06:22:46.381271,True,True,10000
787,745,73.19000000000005,0 days 00:01:53.876645,13.161235,133282,1,0.7047800000003048,133282,0 days 06:24:43.875786,True,True,10000
788,791,77.7899999999998,0 days 00:01:55.774375,13.110868,134074,1,0.7067400000003068,134074,0 days 06:26:43.279975,True,True,10000
789,913,89.9899999999991,0 days 00:02:00.944430,13.005616,134988,1,0.7090200000003091,134988,0 days 06:28:47.852449,True,True,10000
790,350,33.690000000000225,0 days 00:01:10.676646,13.154009,135339,1,0.7098800000003099,135339,0 days 06:30:02.156370,True,True,10000
791,223,20.99000000000004,0 days 00:00:39.666817,13.280864,135563,1,0.7104200000003105,135563,0 days 06:30:45.450010,True,True,10000
792,322,30.89000000000018,0 days 00:01:01.810605,13.015401,135886,1,0.7112200000003113,135886,0 days 06:31:50.878961,True,True,10000
793,786,77.28999999999982,0 days 00:01:56.477389,12.891492,136673,1,0.7131800000003132,136673,0 days 06:33:50.981307,True,True,10000
794,835,82.18999999999954,0 days 00:01:53.998668,12.939306,137509,1,0.7152600000003153,137509,0 days 06:35:48.606844,True,True,10000
795,219,20.590000000000035,0 days 00:00:52.786049,12.738932,137729,1,0.7158000000003159,137729,0 days 06:36:45.015963,True,True,10000
796,342,32.890000000000214,0 days 00:00:57.694821,12.973263,138072,1,0.7166400000003167,138072,0 days 06:37:46.327915,True,True,10000
797,473,45.9900000000004,0 days 00:01:22.801126,12.942198,138546,1,0.7178200000003179,138546,0 days 06:39:12.752573,True,True,10000
798,449,43.590000000000366,0 days 00:01:08.246173,12.681626,138996,1,0.718940000000319,138996,0 days 06:40:24.617270,True,True,10000
