epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
28,6647,663.4000000000825,0 days 00:24:43.834919,,53914,9.999999999994632e-05,0.9999920626668374,150000,0 days 03:28:44.778912,True,False,0,0.01
29,767,75.39999999999993,0 days 00:02:56.027913,14.432935,54682,9.999999999994632e-05,0.9999920943335067,150000,0 days 03:31:44.447669,True,False,0,0.01
30,3693,368.0000000000154,0 days 00:15:30.233819,14.310967,58376,9.999999999994632e-05,0.999992248000186,150000,0 days 03:47:18.310658,True,False,0,0.01
31,1663,164.99999999999486,0 days 00:06:45.243402,14.243776,60040,9.999999999994632e-05,0.9999923170001918,150000,0 days 03:54:07.193715,True,False,0,0.01
32,722,70.90000000000019,0 days 00:02:52.514378,14.4718,60763,9.999999999994632e-05,0.9999923470001942,150000,0 days 03:57:03.348396,True,False,0,0.01
33,1176,116.29999999999761,0 days 00:04:51.209741,,61940,9.999999999994632e-05,0.9999923960001983,150000,0 days 04:01:58.202005,True,False,0,0.01
34,966,95.2999999999988,0 days 00:03:55.301346,14.61252,62907,9.999999999994632e-05,0.9999924360002016,150000,0 days 04:05:57.138901,True,False,0,0.01
35,692,67.90000000000036,0 days 00:02:39.914897,14.425401,63600,9.999999999994632e-05,0.9999924646668706,150000,0 days 04:08:40.694555,True,False,0,0.01
36,2286,227.29999999999131,0 days 00:09:46.717701,14.1123085,65887,9.999999999994632e-05,0.9999925596668785,150000,0 days 04:18:31.053904,True,False,0,0.01
37,2238,222.4999999999916,0 days 00:09:52.647234,14.187978,68126,9.999999999994632e-05,0.9999926526668862,150000,0 days 04:28:27.341771,True,False,0,0.01
38,2359,234.5999999999909,0 days 00:09:59.386242,,70486,9.999999999994632e-05,0.9999927506668943,150000,0 days 04:38:30.371365,True,False,0,0.01
39,1186,117.29999999999755,0 days 00:05:06.251030,14.390709,71673,9.999999999994632e-05,0.9999928000002317,150000,0 days 04:43:40.261422,True,False,0,0.01
40,1039,102.59999999999839,0 days 00:04:25.257438,,72713,9.999999999994632e-05,0.9999928430002353,150000,0 days 04:48:09.163824,True,False,0,0.01
41,1790,177.69999999999413,0 days 00:08:18.696931,14.1317835,74504,9.999999999994632e-05,0.9999929173335748,150000,0 days 05:07:37.209147,True,False,0,0.01
42,741,72.80000000000008,0 days 00:03:22.197070,14.316812,75246,9.999999999994632e-05,0.999992948000244,150000,0 days 05:11:03.092411,True,False,0,0.01
43,1791,177.79999999999413,0 days 00:08:09.002047,,77038,9.999999999994632e-05,0.9999930223335834,150000,0 days 05:19:15.741718,True,False,0,0.01
44,549,53.600000000000506,0 days 00:02:23.239396,14.263592,77588,9.999999999994632e-05,0.999993045000252,150000,0 days 05:21:42.630816,True,False,0,0.01
45,1831,181.7999999999939,0 days 00:08:20.323199,14.0618725,79420,9.999999999994632e-05,0.9999931210002583,150000,0 days 05:30:06.589193,True,False,0,0.01
46,768,75.49999999999993,0 days 00:03:23.420520,14.200361,80189,9.999999999994632e-05,0.9999931530002609,150000,0 days 05:33:33.655432,True,False,0,0.01
47,736,72.30000000000011,0 days 00:03:10.470627,14.015496,80926,9.999999999994632e-05,0.9999931836669301,150000,0 days 05:36:47.764517,True,False,0,0.01
48,1520,150.69999999999567,0 days 00:06:43.202039,13.963295,82447,9.999999999994632e-05,0.9999932470002687,150000,0 days 05:43:34.603101,True,False,0,0.01
49,1106,109.29999999999801,0 days 00:05:05.967707,13.982839,83554,9.999999999994632e-05,0.9999932930002725,150000,0 days 05:48:44.218941,True,False,0,0.01
50,2327,231.39999999999108,0 days 00:10:38.898736,,85882,9.999999999994632e-05,0.9999933896669472,150000,0 days 05:59:26.761851,True,False,0,0.01
51,1943,192.99999999999326,0 days 00:08:38.003252,13.743407,87826,9.999999999994632e-05,0.9999934703336205,150000,0 days 06:08:08.426798,True,False,0,0.01
52,5083,507.000000000047,0 days 00:22:05.589885,,92910,9.999999999994632e-05,0.999993637000301,150000,0 days 06:30:17.655952,True,False,0,0.01
53,746,73.30000000000005,0 days 00:03:06.214152,13.903864,93657,9.999999999994632e-05,0.9999936680003035,150000,0 days 06:33:27.513990,True,False,0,0.01
54,525,51.20000000000047,0 days 00:02:21.198945,13.784268,94183,9.999999999994632e-05,0.999993689666972,150000,0 days 06:35:52.356552,True,False,0,0.01
55,354,34.10000000000023,0 days 00:01:32.118592,13.845448,94538,9.999999999994632e-05,0.9999937043336399,150000,0 days 06:37:28.117825,True,False,0,0.01
56,1208,119.49999999999743,0 days 00:05:29.368819,13.725887,95747,9.999999999994632e-05,0.9999937546669774,150000,0 days 06:43:01.138238,True,False,0,0.01
57,554,54.10000000000051,0 days 00:02:31.029372,13.911231,96302,9.999999999994632e-05,0.9999937776669793,150000,0 days 06:45:35.810867,True,False,0,0.01
58,859,84.59999999999941,0 days 00:03:53.514224,13.598789,97162,9.999999999994632e-05,0.9999938133336489,150000,0 days 06:49:32.968998,True,False,0,0.01
59,1014,100.09999999999853,0 days 00:04:26.490141,13.577761,98177,9.999999999994632e-05,0.9999938553336524,150000,0 days 06:54:03.105068,True,False,0,0.01
60,1789,177.59999999999414,0 days 00:08:06.296681,13.556049,99967,9.999999999994632e-05,0.9999939296669919,150000,0 days 07:02:13.042233,True,False,0,0.01
61,756,74.3,0 days 00:03:12.029625,13.5255995,100724,9.999999999994632e-05,0.9999939610003278,150000,0 days 07:05:28.707693,True,False,0,0.01
62,1221,120.79999999999735,0 days 00:05:29.819778,13.475269,101946,9.999999999994632e-05,0.9999940116669986,150000,0 days 07:11:02.172304,True,False,0,0.01
63,718,70.50000000000021,0 days 00:03:04.049093,13.467072,102665,9.999999999994632e-05,0.9999940413336678,150000,0 days 07:14:09.868125,True,False,0,0.01
64,1591,157.79999999999526,0 days 00:07:10.864748,13.310942,104257,9.999999999994632e-05,0.9999941073336732,150000,0 days 07:21:24.374689,True,False,0,0.01
65,126,11.299999999999972,0 days 00:00:35.724390,13.668564,104384,9.999999999994632e-05,0.9999941123336736,150000,0 days 07:22:03.751103,True,False,0,0.01
66,1103,108.99999999999802,0 days 00:05:04.171193,13.425556,105488,9.999999999994632e-05,0.9999941580003441,150000,0 days 07:27:11.566245,True,False,0,0.01
67,757,74.39999999999999,0 days 00:03:38.485698,13.335399,106246,9.999999999994632e-05,0.99999418933368,150000,0 days 07:30:53.693831,True,False,0,0.01
68,700,68.70000000000032,0 days 00:03:07.694099,13.472804,106947,9.999999999994632e-05,0.9999942183336824,150000,0 days 07:34:05.046663,True,False,0,0.01
69,780,76.69999999999986,0 days 00:03:56.370304,13.391813,107728,9.999999999994632e-05,0.9999942506670184,150000,0 days 07:38:05.058882,True,False,0,0.01
70,355,34.20000000000023,0 days 00:01:45.571752,,108084,9.999999999994632e-05,0.9999942653336863,150000,0 days 07:39:54.271197,True,False,0,0.01
71,222,20.90000000000004,0 days 00:01:05.389416,13.707366,108307,9.999999999994632e-05,0.999994274333687,150000,0 days 07:41:03.312227,True,False,0,0.01
72,286,27.300000000000132,0 days 00:01:18.981093,,108594,9.999999999994632e-05,0.9999942860003547,150000,0 days 07:42:25.940365,True,False,0,0.01
73,1183,116.99999999999757,0 days 00:05:50.838618,13.421515,109778,9.999999999994632e-05,0.9999943350003587,150000,0 days 07:48:20.431414,True,False,0,0.01
74,674,66.10000000000046,0 days 00:03:06.597160,,110453,9.999999999994632e-05,0.999994363000361,150000,0 days 07:51:30.671477,True,False,0,0.01
75,783,76.99999999999984,0 days 00:03:54.311001,,111237,9.999999999994632e-05,0.999994395333697,150000,0 days 07:55:28.626501,True,False,0,0.01
76,1086,107.29999999999812,0 days 00:05:35.756479,13.46603,112324,9.999999999994632e-05,0.9999944403337008,150000,0 days 08:01:08.032067,True,False,0,0.01
77,621,60.80000000000061,0 days 00:03:11.894108,,112946,9.999999999994632e-05,0.9999944660003696,150000,0 days 08:04:23.567168,True,False,0,0.01
78,738,72.5000000000001,0 days 00:03:36.097976,13.564387,113685,9.999999999994632e-05,0.9999944966670388,150000,0 days 08:08:03.329607,True,False,0,0.01
79,37,2.4000000000000017,0 days 00:00:10.022041,13.638611,113723,9.999999999994632e-05,0.9999944980003722,150000,0 days 08:08:16.994934,True,False,0,0.01
80,832,81.89999999999957,0 days 00:04:12.454474,13.405739,114556,9.999999999994632e-05,0.9999945326670417,150000,0 days 08:12:33.094365,True,False,0,0.01
81,961,94.79999999999883,0 days 00:04:43.041819,13.564733,115518,9.999999999994632e-05,0.9999945726670451,150000,0 days 08:31:42.074028,True,False,0,0.01
82,1425,141.1999999999962,0 days 00:07:17.405113,13.594237,116944,9.999999999994632e-05,0.9999946320003833,150000,0 days 08:39:03.165351,True,False,0,0.01
83,972,95.89999999999877,0 days 00:05:07.461686,13.374978,117917,9.999999999994632e-05,0.99999467233372,150000,0 days 08:44:14.272609,True,False,0,0.01
84,336,32.3000000000002,0 days 00:01:50.858554,13.719663,118254,9.999999999994632e-05,0.9999946863337211,150000,0 days 08:46:08.783068,True,False,0,0.01
85,151,13.799999999999963,0 days 00:00:49.668883,13.778905,118406,9.999999999994632e-05,0.9999946923337216,150000,0 days 08:47:02.098840,True,False,0,0.01
86,405,39.2000000000003,0 days 00:02:06.707401,13.736368,118812,9.999999999994632e-05,0.9999947090003897,150000,0 days 08:49:12.455022,True,False,0,0.01
87,722,70.90000000000019,0 days 00:03:32.573486,13.69478,119535,9.999999999994632e-05,0.9999947390003922,150000,0 days 08:52:48.675746,True,False,0,0.01
88,437,42.40000000000035,0 days 00:02:08.873209,13.846856,119973,9.999999999994632e-05,0.9999947570003936,150000,0 days 08:55:01.235558,True,False,0,0.01
89,421,40.800000000000324,0 days 00:02:19.205311,13.699692,120395,9.999999999994632e-05,0.9999947743337284,150000,0 days 08:57:24.089272,True,False,0,0.01
90,1545,153.19999999999553,0 days 00:08:29.926914,,121941,9.999999999994632e-05,0.9999948386670671,150000,0 days 09:05:57.666755,True,False,0,0.01
91,848,83.49999999999947,0 days 00:04:39.956130,13.42855,122790,9.999999999994632e-05,0.9999948740004033,150000,0 days 09:10:41.267155,True,False,0,0.01
92,165,15.19999999999996,0 days 00:00:53.269685,13.68596,122956,9.999999999994632e-05,0.9999948806670705,150000,0 days 09:11:38.193744,True,False,0,0.01
93,839,82.59999999999953,0 days 00:04:19.461758,13.569815,123796,9.999999999994632e-05,0.9999949153337401,150000,0 days 09:16:01.303521,True,False,0,0.01
94,708,69.50000000000027,0 days 00:03:49.762251,13.358889,124505,9.999999999994632e-05,0.9999949446670758,150000,0 days 09:19:54.712867,True,False,0,0.01
95,1219,120.59999999999737,0 days 00:06:26.113588,13.319035,125725,9.999999999994632e-05,0.9999949953337467,150000,0 days 09:26:24.475529,True,False,0,0.01
96,701,68.80000000000031,0 days 00:03:26.637286,13.538016,126427,9.999999999994632e-05,0.9999950243337491,150000,0 days 09:29:54.764549,True,False,0,0.01
97,1360,134.69999999999658,0 days 00:07:28.034292,13.242835,127788,9.999999999994632e-05,0.9999950810004204,150000,0 days 09:37:26.452966,True,False,0,0.01
98,512,49.90000000000045,0 days 00:02:32.140556,13.5140505,128301,9.999999999994632e-05,0.9999951023337555,150000,0 days 09:40:02.244283,True,False,0,0.01
99,697,68.40000000000033,0 days 00:03:38.820607,13.507246,128999,9.999999999994632e-05,0.999995131333758,150000,0 days 09:43:44.714007,True,False,0,0.01
100,275,26.200000000000117,0 days 00:01:21.923982,13.480289,129275,9.999999999994632e-05,0.9999951426670922,150000,0 days 09:45:10.324963,True,False,0,0.01
101,228,21.50000000000005,0 days 00:01:08.060468,13.559097,129504,9.999999999994632e-05,0.9999951520004263,150000,0 days 09:46:22.034694,True,False,0,0.01
102,507,49.400000000000446,0 days 00:02:38.529567,13.314764,130012,9.999999999994632e-05,0.9999951730004281,150000,0 days 09:49:04.204596,True,False,0,0.01
103,633,62.000000000000625,0 days 00:03:12.292032,13.389871,130646,9.999999999994632e-05,0.9999951993337636,150000,0 days 09:52:20.142074,True,False,0,0.01
104,621,60.80000000000061,0 days 00:03:09.496482,13.407735,131268,9.999999999994632e-05,0.9999952250004324,150000,0 days 09:55:33.286392,True,False,0,0.01
105,496,48.30000000000043,0 days 00:02:27.947507,13.19691,131765,9.999999999994632e-05,0.9999952456671007,150000,0 days 09:58:04.878882,True,False,0,0.01
106,180,16.69999999999998,0 days 00:00:55.674375,13.386978,131946,9.999999999994632e-05,0.9999952530004347,150000,0 days 09:59:04.193717,True,False,0,0.01
107,524,51.10000000000047,0 days 00:02:40.114087,13.215655,132471,9.999999999994632e-05,0.9999952746671031,150000,0 days 10:01:47.954983,True,False,0,0.01
108,625,61.200000000000614,0 days 00:03:13.933457,13.258723,133097,9.999999999994632e-05,0.9999953006671053,150000,0 days 10:05:05.529023,True,False,0,0.01
109,689,67.60000000000038,0 days 00:03:29.813055,13.191032,133787,9.999999999994632e-05,0.9999953293337743,150000,0 days 10:08:38.983704,True,False,0,0.01
110,672,65.90000000000047,0 days 00:03:29.739687,13.070523,134460,9.999999999994632e-05,0.9999953573337766,150000,0 days 10:12:12.369901,True,False,0,0.01
111,243,23.00000000000007,0 days 00:01:10.254447,13.28203,134704,9.999999999994632e-05,0.9999953673337775,150000,0 days 10:13:26.276636,True,False,0,0.01
112,596,58.30000000000057,0 days 00:03:02.667524,13.398138,135301,9.999999999994632e-05,0.9999953920004462,150000,0 days 10:16:32.593654,True,False,0,0.01
113,96,8.299999999999983,0 days 00:00:31.201736,13.355845,135398,9.999999999994632e-05,0.9999953960004465,150000,0 days 10:17:07.451328,True,False,0,0.01
114,693,68.00000000000036,0 days 00:03:35.249943,13.263903,136092,9.999999999994632e-05,0.9999954246671156,150000,0 days 10:20:46.351070,True,False,0,0.01
115,528,51.500000000000476,0 days 00:02:38.228349,13.289042,136621,9.999999999994632e-05,0.9999954466671174,150000,0 days 10:23:28.220300,True,False,0,0.01
116,648,63.50000000000061,0 days 00:03:18.635472,13.127528,137270,9.999999999994632e-05,0.9999954736671196,150000,0 days 10:26:50.501890,True,False,0,0.01
117,271,25.80000000000011,0 days 00:01:18.253237,,137542,9.999999999994632e-05,0.9999954846671205,150000,0 days 10:28:12.409361,True,False,0,0.01
118,337,32.400000000000205,0 days 00:01:42.734250,13.403721,137880,9.999999999994632e-05,0.9999954986671217,150000,0 days 10:29:58.794507,True,False,0,0.01
119,1358,134.4999999999966,0 days 00:07:11.116337,13.217029,139239,9.999999999994632e-05,0.9999955550004597,150000,0 days 10:37:13.565073,True,False,0,0.01
120,677,66.40000000000045,0 days 00:03:44.758665,13.267705,139917,9.999999999994632e-05,0.999995583000462,150000,0 days 10:41:01.975530,True,False,0,0.01
121,294,28.100000000000144,0 days 00:01:31.840339,13.447936,140212,9.999999999994632e-05,0.999995595000463,150000,0 days 11:00:19.929342,True,False,0,0.01
122,1195,118.1999999999975,0 days 00:06:05.391712,13.317452,141408,9.999999999994632e-05,0.9999956446671338,150000,0 days 11:06:29.011203,True,False,0,0.01
123,326,31.30000000000019,0 days 00:01:36.064999,13.425212,141735,9.999999999994632e-05,0.9999956580004682,150000,0 days 11:08:08.716287,True,False,0,0.01
124,102,8.89999999999998,0 days 00:00:29.496735,13.60295,141838,9.999999999994632e-05,0.9999956620004685,150000,0 days 11:08:41.852672,True,False,0,0.01
125,596,58.30000000000057,0 days 00:03:11.779068,13.278997,142435,9.999999999994632e-05,0.9999956866671372,150000,0 days 11:11:57.272837,True,False,0,0.01
126,163,14.99999999999996,0 days 00:00:54.909423,13.390861,142599,9.999999999994632e-05,0.9999956933338044,150000,0 days 11:12:55.842240,True,False,0,0.01
127,67,5.399999999999993,0 days 00:00:22.133792,13.439609,142667,9.999999999994632e-05,0.9999956960004713,150000,0 days 11:13:21.618793,True,False,0,0.01
128,512,49.90000000000045,0 days 00:02:38.562174,13.293664,143180,9.999999999994632e-05,0.9999957173338064,150000,0 days 11:16:03.833138,True,False,0,0.01
129,777,76.39999999999988,0 days 00:04:12.572177,13.442728,143958,9.999999999994632e-05,0.9999957496671424,150000,0 days 11:20:20.049469,True,False,0,0.01
130,579,56.60000000000055,0 days 00:03:03.469109,13.347182,144538,9.999999999994632e-05,0.9999957736671444,150000,0 days 11:23:27.171831,True,False,0,0.01
131,688,67.50000000000038,0 days 00:03:47.570745,13.368394,145227,9.999999999994632e-05,0.9999958023338135,150000,0 days 11:27:18.400374,True,False,0,0.01
132,582,56.90000000000055,0 days 00:03:00.704988,13.178031,145810,9.999999999994632e-05,0.9999958263338155,150000,0 days 11:30:22.760605,True,False,0,0.01
133,579,56.60000000000055,0 days 00:02:58.986875,13.296211,146390,9.999999999994632e-05,0.9999958503338174,150000,0 days 11:33:25.401195,True,False,0,0.01
134,262,24.900000000000098,0 days 00:01:20.385345,13.298563,146653,9.999999999994632e-05,0.999995861000485,150000,0 days 11:34:49.437377,True,False,0,0.01
135,490,47.70000000000042,0 days 00:02:29.390919,,147144,9.999999999994632e-05,0.99999588133382,150000,0 days 11:37:22.481332,True,False,0,0.01
136,555,54.200000000000514,0 days 00:02:46.499744,13.167011,147700,9.999999999994632e-05,0.9999959043338219,150000,0 days 11:40:12.629011,True,False,0,0.01
137,149,13.599999999999964,0 days 00:00:53.648544,13.379607,147850,9.999999999994632e-05,0.9999959103338224,150000,0 days 11:41:09.934244,True,False,0,0.01
138,176,16.299999999999976,0 days 00:00:54.832560,13.321419,148027,9.999999999994632e-05,0.9999959176671563,150000,0 days 11:42:08.419966,True,False,0,0.01
139,236,22.30000000000006,0 days 00:01:16.722758,13.239353,148264,9.999999999994632e-05,0.9999959273338238,150000,0 days 11:43:28.797069,True,False,0,0.01
140,762,74.89999999999996,0 days 00:04:14.423497,13.170731,149027,9.999999999994632e-05,0.9999959590004931,150000,0 days 11:47:46.887223,True,False,0,0.01
141,668,65.5000000000005,0 days 00:03:41.482405,13.130095,149696,9.999999999994632e-05,0.999995986667162,150000,0 days 11:51:32.018660,True,False,0,0.01
142,660,64.70000000000054,0 days 00:03:22.154706,13.198508,150357,9.999999999994632e-05,0.9999960140004976,150000,0 days 11:54:57.817648,True,False,0,0.01
143,207,19.40000000000002,0 days 00:01:05.387818,13.286051,150565,9.999999999994632e-05,0.9999960223338317,150000,0 days 11:56:06.875740,True,False,0,0.01
144,620,60.70000000000061,0 days 00:03:15.551736,13.125408,151186,9.999999999994632e-05,0.9999960480005005,150000,0 days 11:59:26.109108,True,False,0,0.01
145,537,52.40000000000049,0 days 00:02:50.201511,13.123286,151724,9.999999999994632e-05,0.9999960703338356,150000,0 days 12:02:19.964742,True,False,0,0.01
146,576,56.300000000000544,0 days 00:02:56.268896,13.171316,152301,9.999999999994632e-05,0.9999960943338376,150000,0 days 12:05:19.875314,True,False,0,0.01
147,779,76.59999999999987,0 days 00:04:11.488748,13.112921,153081,9.999999999994632e-05,0.9999961266671736,150000,0 days 12:09:35.018977,True,False,0,0.01
148,51,3.799999999999999,0 days 00:00:16.775098,13.201115,153133,9.999999999994632e-05,0.9999961286671738,150000,0 days 12:09:55.447561,True,False,0,0.01
149,214,20.10000000000003,0 days 00:01:09.085910,13.1858635,153348,9.999999999994632e-05,0.9999961373338412,150000,0 days 12:11:08.177286,True,False,0,0.01
150,571,55.80000000000054,0 days 00:02:51.507125,13.114111,153920,9.999999999994632e-05,0.9999961610005098,150000,0 days 12:14:03.338173,True,False,0,0.01
151,522,50.90000000000047,0 days 00:02:50.516095,13.001087,154443,9.999999999994632e-05,0.9999961826671783,150000,0 days 12:16:57.500771,True,False,0,0.01
152,618,60.500000000000604,0 days 00:03:10.421433,13.019536,155062,9.999999999994632e-05,0.9999962083338471,150000,0 days 12:20:11.564253,True,False,0,0.01
153,879,86.5999999999993,0 days 00:04:38.142996,13.039848,155942,9.999999999994632e-05,0.9999962446671834,150000,0 days 12:24:53.360222,True,False,0,0.01
154,98,8.499999999999982,0 days 00:00:29.780427,13.1431675,156041,9.999999999994632e-05,0.9999962486671837,150000,0 days 12:25:26.791090,True,False,0,0.01
155,616,60.3000000000006,0 days 00:03:04.881494,13.238174,156658,9.999999999994632e-05,0.9999962743338525,150000,0 days 12:28:35.328239,True,False,0,0.01
156,702,68.9000000000003,0 days 00:03:36.962667,13.137655,157361,9.999999999994632e-05,0.9999963033338549,150000,0 days 12:32:15.950527,True,False,0,0.01
157,551,53.80000000000051,0 days 00:02:49.692587,13.151792,157913,9.999999999994632e-05,0.9999963260005235,150000,0 days 12:35:09.286588,True,False,0,0.01
158,153,13.999999999999963,0 days 00:00:46.919145,13.305901,158067,9.999999999994632e-05,0.9999963323338573,150000,0 days 12:35:59.855300,True,False,0,0.01
159,459,44.60000000000038,0 days 00:02:22.609323,13.202249,158527,9.999999999994632e-05,0.9999963513338589,150000,0 days 12:38:26.113533,True,False,0,0.01
160,727,71.40000000000016,0 days 00:03:48.463045,13.22606,159255,9.999999999994632e-05,0.9999963813338614,150000,0 days 12:42:18.226520,True,False,0,0.01
161,1588,157.49999999999528,0 days 00:08:03.410270,13.188315,160844,9.999999999994632e-05,0.9999964473338668,150000,0 days 13:05:45.872152,True,False,0,0.01
162,759,74.59999999999998,0 days 00:03:59.443567,13.129968,161604,9.999999999994632e-05,0.9999964786672028,150000,0 days 13:09:49.002887,True,False,0,0.01
163,279,26.600000000000122,0 days 00:01:28.832547,13.381038,161884,9.999999999994632e-05,0.999996490000537,150000,0 days 13:11:21.484874,True,False,0,0.01
164,665,65.20000000000051,0 days 00:03:22.698412,13.183834,162550,9.999999999994632e-05,0.999996517667206,150000,0 days 13:14:47.839700,True,False,0,0.01
165,688,67.50000000000038,0 days 00:03:40.346987,13.128804,163239,9.999999999994632e-05,0.999996546333875,150000,0 days 13:18:31.829427,True,False,0,0.01
166,538,52.50000000000049,0 days 00:02:45.310611,13.201904,163778,9.999999999994632e-05,0.9999965686672102,150000,0 days 13:21:20.786978,True,False,0,0.01
167,781,76.79999999999986,0 days 00:04:00.327344,13.153223,164560,9.999999999994632e-05,0.9999966010005462,150000,0 days 13:25:24.757759,True,False,0,0.01
168,194,18.1,0 days 00:01:02.740644,13.161496,164755,9.999999999994632e-05,0.9999966090005469,150000,0 days 13:26:31.149308,True,False,0,0.01
169,822,80.89999999999962,0 days 00:04:13.472939,13.067168,165578,9.999999999994632e-05,0.9999966430005497,150000,0 days 13:30:48.266621,True,False,0,0.01
170,610,59.70000000000059,0 days 00:03:14.405873,13.020314,166189,9.999999999994632e-05,0.9999966683338851,150000,0 days 13:34:06.344991,True,False,0,0.01
171,507,49.400000000000446,0 days 00:02:25.881744,13.1491375,166697,9.999999999994632e-05,0.9999966893338869,150000,0 days 13:36:35.876637,True,False,0,0.01
172,670,65.70000000000049,0 days 00:03:28.420394,13.149278,167368,9.999999999994632e-05,0.9999967170005558,150000,0 days 13:40:07.937961,True,False,0,0.01
173,670,65.70000000000049,0 days 00:03:36.261150,13.0138235,168039,9.999999999994632e-05,0.9999967446672248,150000,0 days 13:43:47.836184,True,False,0,0.01
174,608,59.50000000000059,0 days 00:02:54.014083,13.110719,168648,9.999999999994632e-05,0.9999967700005602,150000,0 days 13:46:45.500693,True,False,0,0.01
175,46,3.3000000000000007,0 days 00:00:12.981968,13.327979,168695,9.999999999994632e-05,0.999996771667227,150000,0 days 13:47:02.124290,True,False,0,0.01
