epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
36,143,12.999999999999966,0 days 00:00:32.126012,13.092233,84006,9.999999999994632e-05,0.9999927923335644,150000,0 days 05:18:23.128642,True,False,0,0.01
37,261,24.800000000000097,0 days 00:01:06.244030,13.002095,84268,9.999999999994632e-05,0.999992803000232,150000,0 days 05:19:33.014621,True,False,0,0.01
38,877,86.39999999999931,0 days 00:03:43.556622,13.074225,85146,9.999999999994632e-05,0.9999928393335683,150000,0 days 05:23:20.214580,True,False,0,0.01
39,236,22.30000000000006,0 days 00:00:58.895779,13.047825,85383,9.999999999994632e-05,0.9999928490002358,150000,0 days 05:24:22.762613,True,False,0,0.01
40,634,62.10000000000063,0 days 00:02:38.371765,13.099496,86018,9.999999999994632e-05,0.9999928753335713,150000,0 days 05:27:04.773724,True,False,0,0.01
41,622,60.90000000000061,0 days 00:02:44.405762,12.963057,86641,9.999999999994632e-05,0.9999929010002401,150000,0 days 05:42:11.330456,True,False,0,0.01
42,337,32.400000000000205,0 days 00:01:31.935464,13.0594225,86979,9.999999999994632e-05,0.9999929150002412,150000,0 days 05:43:46.962740,True,False,0,0.01
43,309,29.600000000000165,0 days 00:01:21.049252,12.94992,87289,9.999999999994632e-05,0.999992927666909,150000,0 days 05:45:11.646667,True,False,0,0.01
44,900,88.69999999999918,0 days 00:04:14.268998,13.013688,88190,9.999999999994632e-05,0.9999929650002454,150000,0 days 05:49:29.553083,True,False,0,0.01
45,4017,400.40000000002277,0 days 00:19:18.403390,,92208,9.999999999994632e-05,0.9999931316669258,150000,0 days 06:08:51.601137,True,False,0,0.01
46,4212,419.9000000000272,0 days 00:19:34.156091,12.935158,96421,9.999999999994632e-05,0.9999932983336063,150000,0 days 06:28:29.434027,True,False,0,0.01
47,3700,368.70000000001556,0 days 00:17:27.040931,,100122,9.999999999994632e-05,0.999993452333619,150000,0 days 06:46:00.135372,True,False,0,0.01
48,2598,258.4999999999905,0 days 00:12:34.741416,,102721,9.999999999994632e-05,0.999993560333628,150000,0 days 06:58:38.527357,True,False,0,0.01
49,85,7.199999999999987,0 days 00:00:22.420689,13.160319,102807,9.999999999994632e-05,0.9999935636669616,150000,0 days 06:59:04.589702,True,False,0,0.01
50,687,67.40000000000039,0 days 00:02:56.460440,13.07303,103495,9.999999999994632e-05,0.9999935920002972,150000,0 days 07:02:04.699514,True,False,0,0.01
51,1738,172.49999999999443,0 days 00:08:01.540030,13.024796,105234,9.999999999994632e-05,0.9999936643336366,150000,0 days 07:10:09.884127,True,False,0,0.01
52,218,20.500000000000036,0 days 00:00:58.742664,12.987781,105453,9.999999999994632e-05,0.9999936733336373,150000,0 days 07:11:12.275773,True,False,0,0.01
53,779,76.59999999999987,0 days 00:03:31.968898,12.9218855,106233,9.999999999994632e-05,0.9999937056669733,150000,0 days 07:14:47.886310,True,False,0,0.01
54,240,22.700000000000067,0 days 00:01:01.698323,13.096755,106474,9.999999999994632e-05,0.9999937156669741,150000,0 days 07:15:53.258239,True,False,0,0.01
55,1791,177.79999999999413,0 days 00:08:18.018660,12.9986105,108266,9.999999999994632e-05,0.9999937900003136,150000,0 days 07:24:14.915188,True,False,0,0.01
56,1540,152.69999999999555,0 days 00:07:22.727437,12.962256,109807,9.999999999994632e-05,0.9999938540003189,150000,0 days 07:31:41.295675,True,False,0,0.01
57,50,3.6999999999999993,0 days 00:00:13.195004,13.024998,109858,9.999999999994632e-05,0.9999938560003191,150000,0 days 07:31:58.130074,True,False,0,0.01
58,1025,101.19999999999847,0 days 00:04:50.935904,12.912903,110884,9.999999999994632e-05,0.9999938986669893,150000,0 days 07:36:52.707472,True,False,0,0.01
59,684,67.1000000000004,0 days 00:03:09.344509,12.925127,111569,9.999999999994632e-05,0.999993927000325,150000,0 days 07:40:05.693593,True,False,0,0.01
60,691,67.80000000000037,0 days 00:03:11.256133,12.979675,112261,9.999999999994632e-05,0.999993955666994,150000,0 days 07:43:20.595074,True,False,0,0.01
61,792,77.89999999999979,0 days 00:04:07.086921,12.942697,113054,9.999999999994632e-05,0.9999939886669967,150000,0 days 07:47:31.338199,True,False,0,0.01
62,29,1.600000000000001,0 days 00:00:06.705797,12.9423275,113084,9.999999999994632e-05,0.9999939896669968,150000,0 days 07:47:41.715609,True,False,0,0.01
63,884,87.09999999999927,0 days 00:04:31.172655,12.867545,113969,9.999999999994632e-05,0.9999940263336665,150000,0 days 07:52:16.531502,True,False,0,0.01
64,1157,114.39999999999772,0 days 00:06:06.149605,12.937608,115127,9.999999999994632e-05,0.9999940743336705,150000,0 days 07:58:26.336664,True,False,0,0.01
65,88,7.499999999999986,0 days 00:00:24.970684,12.888499,115216,9.999999999994632e-05,0.9999940780003375,150000,0 days 07:58:54.991041,True,False,0,0.01
66,625,61.200000000000614,0 days 00:03:02.398761,12.891402,115842,9.999999999994632e-05,0.9999941040003396,150000,0 days 08:02:01.035858,True,False,0,0.01
67,750,73.70000000000003,0 days 00:03:57.932418,12.907498,116593,9.999999999994632e-05,0.9999941350003422,150000,0 days 08:06:02.628657,True,False,0,0.01
68,201,18.80000000000001,0 days 00:00:55.568678,12.921078,116795,9.999999999994632e-05,0.9999941433336762,150000,0 days 08:07:01.839683,True,False,0,0.01
69,755,74.2,0 days 00:03:58.690769,12.867155,117551,9.999999999994632e-05,0.9999941746670121,150000,0 days 08:11:04.198006,True,False,0,0.01
70,186,17.29999999999999,0 days 00:00:53.710484,12.892116,117738,9.999999999994632e-05,0.9999941823336794,150000,0 days 08:12:01.577452,True,False,0,0.01
71,192,17.9,0 days 00:00:56.557579,12.811888,117931,9.999999999994632e-05,0.9999941903336801,150000,0 days 08:13:01.777165,True,False,0,0.01
72,601,58.80000000000058,0 days 00:03:06.686257,12.86778,118533,9.999999999994632e-05,0.9999942153336822,150000,0 days 08:16:12.107373,True,False,0,0.01
73,124,11.099999999999973,0 days 00:00:35.428070,12.848406,118658,9.999999999994632e-05,0.9999942203336826,150000,0 days 08:16:51.191801,True,False,0,0.01
74,235,22.20000000000006,0 days 00:01:10.189744,12.829923,118894,9.999999999994632e-05,0.99999423000035,150000,0 days 08:18:05.040469,True,False,0,0.01
75,263,25.0000000000001,0 days 00:01:18.213769,12.77958,119158,9.999999999994632e-05,0.9999942406670176,150000,0 days 08:19:26.898310,True,False,0,0.01
76,73,5.999999999999991,0 days 00:00:23.235670,12.669466,119232,9.999999999994632e-05,0.9999942436670178,150000,0 days 08:19:53.808854,True,False,0,0.01
77,82,6.899999999999988,0 days 00:00:26.631188,12.612679,119315,9.999999999994632e-05,0.9999942470003514,150000,0 days 08:20:24.086714,True,False,0,0.01
78,102,8.89999999999998,0 days 00:00:30.529267,12.749001,119418,9.999999999994632e-05,0.9999942510003518,150000,0 days 08:20:58.270201,True,False,0,0.01
79,294,28.100000000000144,0 days 00:01:28.641121,12.80529,119713,9.999999999994632e-05,0.9999942630003528,150000,0 days 08:22:30.568581,True,False,0,0.01
80,341,32.80000000000021,0 days 00:01:40.894124,12.859268,120055,9.999999999994632e-05,0.9999942770003539,150000,0 days 08:24:15.106503,True,False,0,0.01
81,824,81.09999999999961,0 days 00:04:17.127012,12.822777,120880,9.999999999994632e-05,0.9999943113336901,150000,0 days 08:41:25.061014,True,False,0,0.01
82,667,65.4000000000005,0 days 00:03:24.347764,12.881049,121548,9.999999999994632e-05,0.9999943390003591,150000,0 days 08:44:53.105268,True,False,0,0.01
83,465,45.20000000000039,0 days 00:02:22.311191,12.886239,122014,9.999999999994632e-05,0.999994358333694,150000,0 days 08:47:19.059460,True,False,0,0.01
84,626,61.300000000000615,0 days 00:03:22.307847,12.909126,122641,9.999999999994632e-05,0.9999943843336961,150000,0 days 08:50:45.029415,True,False,0,0.01
85,578,56.50000000000055,0 days 00:02:58.658669,12.862128,123220,9.999999999994632e-05,0.9999944083336981,150000,0 days 08:53:47.340511,True,False,0,0.01
86,259,24.600000000000094,0 days 00:01:23.244168,12.618448,123480,9.999999999994632e-05,0.9999944190003657,150000,0 days 08:55:14.233480,True,False,0,0.01
87,168,15.499999999999964,0 days 00:00:57.253550,12.719281,123649,9.999999999994632e-05,0.9999944260003663,150000,0 days 08:56:15.132814,True,False,0,0.01
88,931,91.799999999999,0 days 00:04:51.941641,,124581,9.999999999994632e-05,0.9999944646670361,150000,0 days 09:01:10.722123,True,False,0,0.01
89,463,45.000000000000384,0 days 00:02:16.306584,12.811176,125045,9.999999999994632e-05,0.9999944836670377,150000,0 days 09:03:30.680468,True,False,0,0.01
90,912,89.89999999999911,0 days 00:05:08.124041,,125958,9.999999999994632e-05,0.9999945216670408,150000,0 days 09:08:42.455519,True,False,0,0.01
